,Unnamed: 0,NTA_Unq_ID,ntacode,ntaname,pct_buildings_coolRoof,pct_Area_coolRoof,Heat_Vulnerability,pct_imp,pct_permeable,pct_trees,Avg_dist_to_parks_ft,ST_20130601,ST_20140807,ST_20160609,ST_20160618,ST_20160625,ST_20170612,ST_20190830,ST_20190922,ST_20200613,ST_20200706,ST_20210623,ST_20210826,ST_20220509,ST_20220619,ST_20220704,ST_20220720,ST_20220914,ST_20220915,ST_20230723,ST_20230731,ST_20230809,ST_20230901,ST_20230902,NTA_MRT_Mean,NTA_PCT_MRT_Less_Than_110
10,10,11,QN51,Murray Hill,18.13602015,26.43655324161858,2.0,61.34104879646664,14.425874777904555,23.588206940567936,1932.369637,109.16085815429688,99.32040405273438,87.40528869628906,106.70525360107422,100.88867950439452,112.15420532226562,96.52530670166016,93.84770203,99.45028686523438,117.17623138427734,93.90264129638672,104.7095184326172,80.56058502197266,92.23606872558594,110.45320892333984,113.1703643798828,88.61609649658203,86.54703521728516,107.6851577758789,106.04642486572266,103.70242309570312,89.68835449,95.60896301269533,123.01418050416548,0.366497990317486
11,11,12,QN27,East Elmhurst,27.954931972789115,33.11779796505536,4.0,72.65106346361758,9.628678964659104,17.5436238,4180.288933,111.38001251220705,100.01744842529295,87.86369323730469,107.90193939208984,104.3508529663086,113.8718032836914,96.86694336,96.31945801,101.0207290649414,118.8784637451172,94.63421630859376,109.1899642944336,81.11853790283203,93.07330322265624,112.93988037109376,114.79484558105467,90.13302612304688,88.15772247314453,109.5740203857422,107.73895263671876,104.11105346679688,90.91765594482422,96.64357758,126.5656937936392,0.280316053977283
12,12,13,BK81,Brownsville,39.40573770491803,45.91733940870286,5.0,73.34403256229425,6.605651471780232,18.158309667614272,1230.996426,110.13107299804688,100.23238372802734,87.55564880371094,107.15282440185548,103.74239349365234,112.91837310791016,96.7063446,94.21984863,100.4031753540039,118.37483215332033,93.78527069091795,104.08243560791016,80.30081176757812,92.24353790283205,111.81302642822266,116.71990203857422,88.57889556884766,88.02493286132812,109.13688659667967,105.99088287353516,102.4699249267578,91.06542969,95.51493072509766,124.9154286063012,0.324909215931766
13,13,14,BK85,East New York (Pennsylvania Ave),55.90146182999459,55.79913736830377,5.0,79.49493123530644,5.689914750473089,13.430802938523009,1734.734951,109.512207,100.75697326660156,87.24275970458984,106.50763702392578,103.57035064697266,113.6545867919922,96.95845794677734,93.94984436035156,100.47360229492188,117.73981475830078,94.13970947265624,104.04901123046876,79.40764617919922,91.84255981445312,111.70101928710938,117.70982360839844,88.46067047,87.53669738769531,109.08715057373048,106.92900848388672,103.1648406982422,91.21702575683594,95.59286499023438,127.78261818850557,0.271166530469297
14,14,15,BK41,Kensington-Ocean Parkway,44.55066921606119,55.092407333704486,3.0,76.74427113401923,3.702589331305567,18.7992956071588,692.4695934,107.62285614013672,97.56188965,85.41927337646484,104.44120025634766,98.04345703,110.0560073852539,95.46360016,92.01969146728516,98.48382568359376,116.95486450195312,91.24720001220705,104.51945495605467,79.27716827392578,91.55122375,109.1413574,115.56996154785156,87.44405364990234,87.12226104736328,107.16217041015624,103.78260040283205,102.35414123535156,89.96633148,93.94933319091795,123.9424418099834,0.371591793811963
15,15,16,BX46,Parkchester,44.54225352112676,43.29886199034144,4.0,64.92562197449652,6.876164864874654,27.41667037010896,3514.812962,110.9184799194336,99.47919464111328,86.35328674316406,106.33914947509766,104.15343475341795,112.3048095703125,96.56079102,93.24589539,97.32183837890624,116.65708923339844,92.38938903808594,102.32325744628906,79.50949096679688,92.56335449,108.9653549194336,114.61681365966795,87.37856293,85.61837005615234,106.8321762084961,104.05992889404295,103.11549377441406,88.25254821777344,95.48373413085938,117.60998574553815,0.485770521005344
16,16,17,BK95,Erasmus,55.3873553,64.71649458,5.0,84.44164826877835,3.165365227914473,12.22393877054682,2441.057886,109.90437316894533,99.29971313476562,86.09988403320312,106.06558990478516,102.58853149414062,111.45621490478516,96.04733276367188,92.51397705078124,99.35847473144533,117.18318939208984,92.17262268066406,104.84661102294922,78.59056854248047,90.58970642089844,110.07329559326172,116.32284545898438,87.20619965,86.78456879,107.69587707519533,104.44597625732422,102.07023620605467,89.90235137939453,93.76729583740234,128.18276863570838,0.283568636118749
17,17,18,QN33,Cambria Heights,9.24379361629104,13.2756277676075,4.0,60.84631388332854,19.92762921918973,19.023700234713143,6143.807289,108.00701904296876,101.91487884521484,88.79833984,106.67606353759766,105.75920867919922,113.09905242919922,96.77157592773438,93.86732482910156,100.75758361816406,118.85228729248048,96.11787415,107.48341369628906,81.97943115234375,94.74311065673828,113.8534698486328,115.4836426,93.13245391845705,89.87256622314453,107.4399871826172,109.60684967041016,104.97785186767578,92.86666870117188,96.65647125,125.8950479236236,0.276592597907899
18,18,19,BK91,East Flatbush-Farragut,34.84624096175625,46.841635130266525,5.0,78.76096459780989,4.854330866715799,16.07633345020564,1578.709962,110.1628646850586,100.32965087890624,87.84326934814453,107.38567352294922,103.64793395996094,113.28968811035156,97.26454162597656,94.15653228759766,101.7480469,119.0792236328125,94.91583251953124,106.81197357177734,80.94707489013672,93.46623992919922,112.91832733154295,118.73055267333984,89.58850098,89.26201629638672,110.2586669921875,106.65544891357422,104.54843139648438,92.19536590576172,96.44417572021484,126.57514819319186,0.306888400808293
19,19,20,BK46,Ocean Parkway South,25.80979528375227,35.969219197713294,3.0,65.98342970612934,13.86478477452992,18.71636065316373,635.396357,108.49684143066406,99.18703461,86.52742767333984,105.20103454589844,101.85555267333984,111.90198516845705,96.62717438,93.46070098876952,99.90144348144533,117.4702377319336,94.24655151367188,104.95853424072266,80.72366333007812,92.33866882,112.18119049072266,117.6418685913086,90.34216309,89.63018798828125,109.22743225097656,105.81806182861328,103.63251495361328,92.27154541015624,95.77583313,123.78916127344948,0.315829204649316
20,20,21,BK93,Starrett City,48.96551724137931,40.149609090094685,3.0,45.033796831734136,31.06151991779794,23.701520620138787,793.5308661,99.97924805,95.35428619384766,82.24927520751953,99.70716094970705,97.91880798339844,105.52308654785156,91.51472473144533,88.41577148,94.85378265,109.8912124633789,88.43091583251953,100.46489715576172,75.73554229736328,87.66105651855469,106.84341430664062,112.9002914428711,85.79598236083984,85.24842834472656,101.4374771118164,100.3187484741211,98.58419799804688,87.57149505615234,91.63702392578124,120.23680673334246,0.316363467509249
