,NTA_Unq_ID,Air_temp_raster_20130601,Air_temp_raster_20140807,Air_temp_raster_20160609,Air_temp_raster_20160618,Air_temp_raster_20160625,Air_temp_raster_20170612,Air_temp_raster_20190830,Air_temp_raster_20190922,Air_temp_raster_20200613,Air_temp_raster_20200706,Air_temp_raster_20210623,Air_temp_raster_20210826,Air_temp_raster_20220509,Air_temp_raster_20220619,Air_temp_raster_20220704,Air_temp_raster_20220720,Air_temp_raster_20220914,Air_temp_raster_20220915,Air_temp_raster_20230723,Air_temp_raster_20230731,Air_temp_raster_20230809,Air_temp_raster_20230901,Air_temp_raster_20230902,Air_Heat_Index_outputs20130601,Air_Heat_Index_outputs20140807,Air_Heat_Index_outputs20160609,Air_Heat_Index_outputs20160618,Air_Heat_Index_outputs20160625,Air_Heat_Index_outputs20170612,Air_Heat_Index_outputs20190830,Air_Heat_Index_outputs20190922,Air_Heat_Index_outputs20200613,Air_Heat_Index_outputs20200706,Air_Heat_Index_outputs20210623,Air_Heat_Index_outputs20210826,Air_Heat_Index_outputs20220509,Air_Heat_Index_outputs20220619,Air_Heat_Index_outputs20220704,Air_Heat_Index_outputs20220720,Air_Heat_Index_outputs20220914,Air_Heat_Index_outputs20220915,Air_Heat_Index_outputs20230723,Air_Heat_Index_outputs20230731,Air_Heat_Index_outputs20230809,Air_Heat_Index_outputs20230901,Air_Heat_Index_outputs20230902
22,23,83.75607767565965,84.1720463978654,75.8141213311592,81.8554143195968,82.34427809072042,89.25700415060777,78.89406685443225,78.45836421583161,83.73068299733175,90.96297806107323,81.21042099021642,82.63509857693448,75.48805773791877,80.86234435220872,83.64010154165432,84.83732952860954,78.2645641861844,75.89593370145272,85.08831159205455,84.59540839015713,80.34368514675363,78.65350763415357,82.00416913726653,86.80746806298276,75.63891209893048,65.71851789958407,80.50397355912062,77.24258207070707,83.43608075808855,74.30594084224599,73.12804515745692,84.50380644682116,82.10349821746881,72.76886976381462,82.8350601604278,56.08714906417112,72.47529987373737,80.97628862150921,82.82363153594771,70.2232713161022,79.04445187165776,81.01128008021391,79.60179924242425,76.56175727866905,70.27235127005348,73.42268270944741
23,24,83.32570402938558,82.266696349065,75.4399001001781,80.582660841496,81.68263718833482,88.91788178984862,78.63295163624221,77.48234361086375,84.58265388468388,89.70139971059662,79.9020480854853,80.31946376892253,75.31645842609083,80.10273124443455,81.6531124777382,84.40279942119324,77.84518310329474,75.7884572573464,82.69086709706144,82.13784227515583,80.19234889804096,78.02740288290293,81.65041323463936,86.37103814501779,74.95508507562278,67.28694951067615,78.00398965747331,76.48287366548043,82.79973645736314,73.6189946619217,70.98916397909252,84.43193950177935,81.89529581850533,70.78804770907473,76.73858707740213,56.079980816281136,70.8045415369217,79.03500333629893,82.48222725756227,65.05730788478648,78.48788506450178,78.66724588523131,77.1588078291815,76.3108318505338,67.80547987099644,72.28710242437722
24,25,81.64542020148463,84.25407608695652,75.74926431601273,81.00007953340403,81.71582714740191,88.43282078472959,78.48681733828208,78.00597163308589,82.86050503711559,90.74830991516437,81.15127253446448,80.93109756097562,75.59705063626723,80.89232502651113,83.41225477200425,84.30535524920467,78.94326617179215,75.88082582184518,82.42918213149522,82.91506495227996,80.23399390243902,79.18512062566278,81.57398594909863,81.77356014000848,75.6590210012728,66.11347846839202,79.07363040941875,76.00624469664828,82.31936945731123,73.2645179253288,71.91709535426389,83.90797358930844,81.96696011879507,72.54485972634706,77.66604131310989,57.067147061943146,71.74990056215528,80.29068996605855,82.08697496817989,69.72538581883751,79.0397552503182,78.2810975286381,78.40661460543063,76.44879613915995,68.12972661221892,73.21500450784896
25,26,84.43087851633393,84.36874007486388,75.81883081896552,82.02256550589837,84.14774274047187,88.85013753402905,79.1158617853902,78.5260889292196,83.58753970054447,90.64086603901997,81.60795712341198,82.6313804446461,75.4874163452813,81.27188492513612,83.58087568058076,84.98624659709618,78.02739337568057,76.06876701451905,85.65605858666062,83.50964156079854,80.37806261343013,78.3813095508167,81.7517865245009,87.37561603942652,75.9827648969534,64.86819556451613,80.69088821684588,79.75585237455198,83.39468879426252,74.7940678203405,73.48637012768818,85.14012096774194,82.12959229390681,72.81740031362007,83.45715725806451,56.10390414986559,72.5582997311828,80.75014000896057,82.84452004928315,67.75046202956989,79.33831765232975,80.54926915322581,78.30587057571685,76.51199876792114,70.72444836469533,73.95489611335125
26,27,81.42050419044223,80.60914095934379,74.72357569543509,79.7895305813124,79.38973898894436,87.31910328994294,78.22852398359487,76.89349478423681,80.1254680813124,85.60147334165478,79.31312410841655,80.14779667439372,73.31724768188302,78.92156294579172,80.22899763730385,82.08978802603424,77.5609230117689,75.61983438837375,81.40293999643367,80.47569877853067,79.44398626961484,77.61632935092724,80.36613988944366,80.52382144764957,71.46337473290598,62.29974626068376,75.14045806623932,73.68166844729345,78.95064262107566,72.38356926638177,67.61951344373219,83.29587896189459,80.1509248130342,69.25824652777777,75.73355702457265,56.03133903133903,68.76373308404558,70.23731303418803,80.25304932336182,61.66517539173789,77.08273237179488,75.48084156873219,75.34699964387464,74.1252114494302,64.00794604700855,71.0886863425926
27,28,82.23965881642512,79.80808423913044,75.51933876811594,80.2627868357488,80.52028230676329,86.94548611111111,78.06154891304348,76.87746074879227,79.99393115942028,88.30874849033816,79.01432669082125,79.82817028985507,74.40809178743962,77.91416062801932,81.02912137681159,82.36398701690821,77.54135718599034,75.03586201690821,81.60179649758454,80.7080615942029,79.10185688405797,77.57826086956521,79.60381189613527,81.60140398550725,69.43428442028986,57.13497509057971,76.74560688405798,74.4455993357488,79.6596350149256,72.6004604468599,69.56138285024154,82.35777475845411,80.60063405797102,60.46691576086957,75.95624245169083,55.693131038647344,59.773452596618355,77.8049743357488,80.86742149758454,56.73009888285024,75.07059178743961,75.90438556763284,75.88866998792271,73.51702898550725,62.766655344202896,70.99248943236715
28,29,80.50415948275862,82.09293103448276,74.8663577586207,79.91716056034483,77.8963577586207,84.96086206896551,77.76459051724137,77.55516163793104,81.81045258620689,88.59044181034483,78.04440193965517,79.21712284482759,72.80306034482759,78.28226293103448,81.03085129310345,84.15077047413793,77.86925646551724,76.20410560344827,81.55338362068966,81.52423491379311,79.87358836206897,77.08938577586207,79.60632543103448,78.15548872667588,73.30201494471319,59.05184757256392,76.10983392363511,66.0272438666206,77.2707895253886,70.47144955079474,70.10760409467865,82.10704258811334,81.8670309260539,69.2438342259848,75.18342367829993,55.52655278161714,67.13737474084313,76.0798203178991,81.63545805977886,61.63335780926054,77.10697779889426,75.22986135107118,74.46851243953006,75.88635431064272,60.52794574982723,68.77432835176226
29,30,77.05674741500862,78.72328842237192,69.9284035719881,76.8341297195676,77.9793543396522,81.53824612251293,76.50462654707817,75.31564801033997,76.94912756540812,83.11684356885478,76.83709168886104,78.54390079116403,-inf,75.43222230925898,78.52018055773148,80.21448084756385,77.18051856493811,75.23916066113112,80.37111761710794,78.94009478301739,77.48979222152593,78.1409407801974,77.72621122512925,65.93771524733876,64.86705052442079,56.91640086881653,65.78773677207263,65.89962625234816,75.09735664398728,65.62209416092674,62.057011192861616,79.1864237633062,73.36978514402004,60.84978670945523,68.89785535378836,55.33607447557921,61.67780408578585,76.4861458985598,73.85500645742016,66.44412374765184,77.13768491703193,72.9005557294928,70.1597575532248,65.29483504226675,63.06470628522229,64.55141476205385
30,31,77.67373093900481,79.35699237560192,72.91223582129481,78.21654293739968,80.38284176029963,78.36325407972177,76.59940977795613,77.70524846174425,79.91695090957731,85.15209503745318,76.89230537720707,77.99411449973248,73.1146669341894,76.5144796682718,80.0518158105939,80.06940543071161,77.22038021669341,75.0557116104869,78.44751538255751,80.65031433921884,78.1081126270733,75.85244448903157,78.32728063135366,68.4834375,66.693,59.77854583333333,68.079675,70.42153333333333,67.18557793986002,62.49789166666667,65.571775,80.19118333333333,75.82546666666667,62.3473375,67.70585833333334,55.1132125,63.7575125,66.98978333333334,69.1397,63.36986666666667,76.18630833333333,65.18526666666666,66.04904166666667,66.994,59.438604166666664,62.253933333333336
31,32,81.34723775034027,83.52324154190161,75.12842698813922,80.01189116274548,82.77673536846198,85.5778303033249,78.37738187828116,78.19194779311685,81.5716143301575,87.84928543651566,79.57158394905697,81.66387565623177,75.1965049581956,80.56414665564846,81.42187196188995,82.94086622593817,78.76548220882754,75.94241566206495,83.42063848920863,82.76248663231577,80.85795012638538,78.70781888003111,80.70428251993,77.66205400782013,75.39120845552297,66.6162206744868,73.67508553274682,73.86309261974584,79.43026218358372,70.0189821603128,69.34534457478006,84.09711632453568,77.39049975562072,71.75965298142718,76.78322336265884,56.16956256109482,71.48123167155426,78.60387952101662,77.55844330400782,69.24703079178886,79.13402981427176,76.19155669599218,74.2175586510264,75.93872189638319,68.43145161290323,69.64132453567937
32,33,83.25495650414727,83.5105072830265,75.82634533683998,81.14252478252074,81.83641007485333,89.1610231640704,78.72911187537933,78.35012264818936,83.48671100546227,90.17814333400769,80.54347056443456,82.16958324903905,75.10670392474206,79.71894598422011,82.75256676107627,84.88067722031155,78.25586688246004,75.90768511025693,84.14434553914627,83.08377377098928,80.18147506574954,78.45971575966013,82.14182935464292,85.48099670719351,75.1289766970618,64.11384245187436,79.05587006079027,76.95505319148936,83.34728091161664,73.74837259371834,72.8567692502533,84.47140324214793,81.99939209726443,72.1681484295846,81.5173125633232,56.05759878419453,71.31805977710233,80.12893870314083,82.7908434650456,68.15159574468085,78.87101697061803,80.21897796352583,78.88817122593719,76.44307244174266,69.34732776089159,73.28589792299898
33,34,78.3767065602837,82.05942671394799,75.4741134751773,77.83066637115839,80.46221926713947,80.26338652482269,77.01035756501182,77.3126846926714,80.98470744680851,88.0501182033097,77.93963504728133,78.21028368794326,74.1335401891253,78.47675088652483,80.78974586288416,81.81976211583924,78.04450354609929,75.32689125295508,79.86724290780141,80.64332890070922,79.54979314420804,78.66552895981087,78.87093676122932,71.75861661945231,73.97199598677999,60.053713703966004,68.85012393767705,71.18406220491029,71.9866702176131,64.38464943342777,65.00416076487252,82.52231615911236,78.19515757790369,69.11799161945231,68.0549309490085,55.16909009088763,66.68455648016997,78.26583894003777,73.31120898253069,64.8806657223796,78.12619511331445,68.76267410292729,67.35329615203021,74.98289955146365,69.29008793673276,63.522662889518415
34,35,81.10286778533198,82.0680601764791,73.82371528280052,79.49881563720527,79.74267684073484,87.62755858527412,78.36901489946477,77.09644871980326,81.60477542311587,86.54280883842037,79.6299996383625,79.82324967452625,75.79128996094315,79.11863518009547,81.62805583682916,84.0593266309851,78.56841277303631,75.75641906552872,83.19747215391291,80.6773199045277,80.23741501518877,79.47469441631708,80.6197200925792,78.67353982940581,73.4269191846176,65.67428979326297,74.5692587104236,72.45085929593755,80.62201623391326,73.03012053635969,68.70000993928004,83.79248590429377,78.98455797310973,69.67856820153246,75.5056744253289,58.34419726760156,69.02553491398005,78.30777432412896,81.76004770854416,68.47282058695967,79.3385770565274,78.39243891860633,76.11238615006506,75.7158269480989,69.47467290732976,71.64294943617175
35,36,81.46002005347593,82.83533422459892,75.85798128342246,80.41922459893048,81.15819518716577,88.60363636363637,78.50499331550802,77.63604278074867,82.58729946524065,89.61036764705882,79.85554812834225,80.44403743315507,75.2086564171123,79.12691844919786,82.41827540106952,85.0608422459893,77.97550133689839,75.88889037433155,83.89572860962566,82.1436229946524,80.14278743315508,78.80441844919785,81.09922459893048,81.15589534261242,74.09156852248394,62.19854791220557,77.43692451820128,75.33608137044968,82.66833037186485,73.38169164882227,71.31792692719486,83.71486884368308,81.79456638115632,70.39249866167023,77.16346359743041,56.07005152569593,70.53660331905782,80.17660599571734,82.88296975374732,67.31043897216274,78.8056812098501,79.66079362955033,77.12805139186295,76.16568522483941,69.84721627408993,72.58656986081371
36,37,84.43809624017958,84.01682624859708,75.6809676627385,82.05032968574635,84.58514835858585,89.20490495230078,79.13044507575758,78.49103886083053,84.40977483164983,91.23656705948373,81.26208263187429,82.77795314253648,76.15205878226712,81.41593013468014,83.82629243827161,84.95162563131314,78.05075932940517,75.8160686728395,85.58808571829405,83.03971134960719,80.35088734567901,78.65661826599326,81.88750350729518,86.97780021067416,75.91803019662922,68.78139922752808,80.66426439606741,80.26673981741573,83.45556103138442,74.87501755617977,73.07348577949438,84.88071453651685,82.07989817415731,72.80441537921348,82.39833216292135,56.69591818820225,72.70415203651686,80.81216643258426,82.77889747191011,69.27253335674158,79.13036341292135,80.88581460674158,78.51665203651686,76.88879037921349,70.3358672752809,73.31542310393259
37,38,83.69691873793437,84.4907245415058,75.94377413127413,81.31874396718146,81.8687409507722,88.90884411196912,78.76630369208495,77.95056105212355,83.21521326013513,90.55329995173746,80.52207257480696,80.45188073117761,75.28883626930502,79.50849119208495,83.29866222249035,84.89279681467181,77.9781385738417,76.11653143098455,85.91890383687259,82.78608379584942,80.05764358108108,78.34283753619691,81.51668074324324,86.73979699565638,75.51600959218146,64.59417983832046,79.6108379584942,76.90502835424711,82.95770233110112,74.02109978281854,71.94866825530887,84.61053631756756,82.07008626930502,72.65603885135135,76.77045125482626,56.03812741312741,71.77122798021236,80.62741312741312,82.84628378378379,67.3471434604247,78.60856811052123,80.21508506274131,78.08243846525096,76.19075772200772,69.06237934362935,72.49687801640927
38,39,81.56873202301054,79.0806942114094,73.94787422099712,80.08067174017258,80.69600910834133,85.62847555129434,77.70600131831256,76.814013063279,79.5481184084372,85.94005423058485,78.64970337967402,79.8952765460211,74.95222615052732,76.81795302013423,80.77275587248322,82.34607951821668,77.14247513183126,75.28558694870566,81.1294343240652,80.09760007190796,78.08623711649089,77.4234180249281,79.56527145254074,79.39930053063193,63.60863633622769,56.85798812108056,75.31929872165944,73.86687469850459,72.87882966162557,70.3360317173179,68.86535214664737,81.55217378195852,79.2571002170767,61.14778928485287,76.07837373371925,55.66669681620839,59.72034792571153,76.36245779064159,79.90998854317414,58.47996562952243,75.39504944524843,73.987412566329,74.61531445972021,66.9777496382055,64.07884105161601,69.06975096478534
39,40,83.6278087797619,83.95044642857142,75.79910714285714,80.8503162202381,82.82264694940476,88.95428757440476,78.76041666666667,78.30780319940476,83.21608072916666,90.18370535714286,80.04850260416667,80.62564174107143,74.8376209077381,79.32620907738095,82.54338727678571,84.74097842261905,77.98880208333334,76.01400204613095,83.8910900297619,82.6743396577381,80.10237165178572,77.95190662202381,81.5447265625,86.25664596966092,75.86533313503867,64.67882305919096,78.41631655264723,77.87222077632362,83.3296012855725,74.06837912700773,72.75765448393813,83.89662031528852,82.0135243158834,71.70155878197501,77.51323616894706,56.01891545211184,70.81190046847115,80.12418203450328,82.76304097263534,67.01340348007139,78.11350200773349,79.33082986317667,77.09195605294468,76.142312053837,67.96006841165972,73.17207949137418
40,41,84.17608430054979,83.9660010690287,75.53354077580941,81.23119654856444,82.87039935858277,89.39103543066585,78.90019376145388,78.52304138668296,83.63807651191203,89.82885995723885,81.64284896151497,81.29353428527794,75.76356330177153,79.74745628436163,83.0418257483201,86.42173182651192,78.15092871869273,75.88406765424557,84.38499350946854,82.0694964111179,80.3138076511912,78.52369043982895,82.11493013133781,86.76333818126149,76.0427319350888,69.36444618799754,79.5631123698714,78.77210750918555,83.30377790611067,74.42821398499694,73.1792856322719,84.26934706062461,81.94009300367422,72.41312480863442,78.80171654929578,56.93086918248622,70.80915110226577,80.6223878597673,82.9607030771586,69.61321666411513,79.33359805572566,80.44015041334967,77.62011060930803,76.79963066442131,70.13895055113288,73.47398384874464
41,42,81.44209371460929,82.97026472253681,75.85371602491506,80.82318091732729,82.3960433182333,87.6792681200453,78.63697621744055,77.81665486976217,82.28752123442808,90.54871885617214,79.6849023216308,78.99186013590034,74.96339184597961,79.48183040770103,82.34583805209513,83.22268544733862,78.51654161947904,75.96956398640997,84.15199603624009,84.59912231030577,80.40728340883352,78.57487259343148,80.99189552661382,78.90832907584014,74.15810910535876,62.426082822434154,77.75918908946413,76.8855443914623,80.98805001732656,73.33401453224342,71.07056794959128,83.0164410195277,81.68406562216167,69.44905909400545,73.58305659627611,56.03799457879201,70.15094942098092,78.77302594232516,81.49113022252497,68.30714265440508,78.3800451294278,78.19098404859218,78.01375170299727,76.74524579927339,65.50254740009083,72.60227917801998
42,43,83.10206834532374,84.47195038087177,75.7781289674143,81.281593842573,83.16583791790097,89.27637669276344,79.32285495133306,78.26421656792213,83.87414700592467,91.47569297503173,82.23820355480322,80.16674381083368,75.79483178163352,81.5825486669488,84.23030840033856,85.10632009098603,80.39984262589928,76.12931786923403,87.03409331358442,87.4166446254761,80.83096170122725,80.77012801523487,82.65382326491748,85.64653984739296,75.78146195421789,67.60638777024162,80.15442189487071,79.27459993641374,83.49008757303002,75.55502861381942,72.93928836371344,84.90354758372192,82.13907508478168,73.93321455065706,75.76373728274693,56.57996635226791,73.09679021831285,81.1167072912251,82.82801239932175,72.23348081814328,80.45476102161933,81.99724459516744,81.84276971174226,77.71568328740992,71.64618217465028,74.60741442348453
43,44,82.83691214527931,84.19620627342495,75.51716156523291,80.84502164019275,81.64129707299661,89.10016397465644,78.92459954488666,78.3705269498483,84.48231973942531,90.41307112261289,81.86508343744423,81.24455091022666,75.35437488845261,80.82857397822595,84.17054479742995,86.64713100124933,78.68425397108692,76.03337497769053,86.99615719257541,83.37779983937176,80.51135552382652,80.97723875602355,82.43877721756202,85.15625557736927,75.96674214706407,68.21883923790827,78.7408029180796,76.33224388720329,83.20014028091336,74.67394141531322,72.63199959842942,85.09309744779583,82.00444516330538,73.38272465643405,79.7847916294842,56.16473875602356,71.99740094592183,80.89561953417812,83.03154002320186,70.4604006782081,80.16596577726219,81.63439228984473,79.40285338211672,77.46589438693557,72.36014746564341,74.28643137604854
44,45,81.59683571782998,83.36955218326166,74.42801542342045,80.71994913992722,81.51377460304333,88.07086296725107,78.54094649354946,77.59627232881243,82.75668830631822,88.63305284485611,80.19457079060535,80.54606868177308,-inf,79.6956148693351,82.96940125702945,85.34582782004631,78.4609090721138,75.93057393317896,84.45836606847503,83.21895157955673,80.31975686404235,79.111308096262,81.27237016209064,80.20092573438147,75.23978589160116,65.05160839884154,76.9882602399669,75.16218452627224,81.68360819155686,72.4735726106744,69.77646359122879,83.99209247000414,80.5388239553165,71.14944145635084,76.79110984691766,56.19314749689698,70.17957178320232,79.51466177079024,82.0888601572197,68.93171286719073,79.09809681423252,79.25058957385188,77.96277927182457,76.13870500620604,69.22766342573438,71.44396462556888
45,46,83.08265348451327,83.81067938790561,75.95126981932154,80.28870529129793,82.20981402101769,87.56593381268436,78.34635416666667,77.95543533370207,82.35902931415929,89.06676345870207,79.21665860066372,80.77901456489676,75.29361403023599,78.94742118362832,81.66983545353982,84.68990251659292,77.97299041297936,75.47531226954277,81.84800769727138,81.67706028761062,79.99522953539822,77.89289500368731,80.72296736725664,84.82056115840119,75.50023131014063,63.341205588453,77.37857374167284,77.45584289415248,81.48168355177985,72.94715719837157,71.14683567727609,82.87476290710585,81.7587550888231,71.38684307920059,78.14085052738712,55.81000185048112,70.70546123242043,79.315223676906,82.58492551813471,64.70696474833457,75.81592917283494,76.78037102146558,75.90943051443375,76.17264410621762,64.99346548852702,71.88327512028127
46,47,81.88634857167294,84.53896895313035,75.84879618542593,80.62388812863496,81.11655405405405,89.24768003763256,78.85145291652412,78.01962880602122,83.51953258638385,89.74507141635306,81.71843995894629,80.67185896339377,75.49401834587752,81.12400038487856,83.85637615463565,85.43358172254533,79.88482509408142,76.23113026000684,86.93294025829627,86.69147707834416,80.9115741532672,80.95550376325693,81.83070689360247,81.83812329816202,75.86466133424098,67.01966686521443,78.4621128318584,73.80871872872703,83.08199742929395,74.56456347855683,72.2781015997277,84.57039227365554,81.97900357385977,73.40600536078965,78.05837304288632,56.395134870660314,72.64529441797141,80.78289333730429,82.96364980428864,71.4311819264806,80.14024208645337,81.49989363512594,81.13122234513274,78.12386189584751,72.20796460176992,73.98041822668482
47,48,80.85527676039698,82.390595463138,74.195401110586,79.83496278355388,80.45254903119093,87.72530718336483,78.15569618383743,77.45329483695652,82.06032165642722,87.85340116965973,79.86099952741021,80.88459948015122,74.18467922967864,79.30027173913044,82.433682360586,85.05640063799622,78.07060786862004,75.60909439981097,81.41059191871456,81.79770941635161,80.02364425803403,79.44356982514178,80.98347412570888,78.47426427136273,74.4528572272781,64.20368455265336,75.15045502895639,73.28267196548872,81.12495451488614,71.84310365205059,68.89597860772959,83.75967675215695,79.88780876964898,70.81773726509869,78.00822893275027,56.142074666115114,70.04677343103653,79.26248374896585,82.19756825434345,67.9372119134854,79.01687152818816,74.3161934168538,77.43708633731238,75.39263237206004,69.61978489540243,71.45037525115235
48,49,81.76614615503397,80.88368591723285,74.45230466337246,79.91522544780729,81.00165032427424,88.4403373996294,77.81689603922175,77.2028113418777,79.50693425725757,88.01213133106856,78.1220130095738,80.39745792155652,74.49093769302038,77.78398606392835,80.14575934218654,83.37590719579988,77.39944120599135,74.10335276405188,81.43238495985176,80.09502393452749,78.73200084928969,77.91070394533662,79.10606952594193,80.10522280092593,72.5369212962963,58.089554398148145,75.75177469135802,74.63970389660494,81.18100233666691,71.61311728395061,69.3528018904321,81.18383487654322,80.38498263888889,65.38387345679013,76.97571855709876,56.01088927469136,66.50603780864198,77.80131172839506,82.01201774691359,63.81607349537037,73.97413194444445,76.19313271604938,74.90190007716049,73.86967592592593,59.65372299382716,70.7306712962963
49,50,82.39839480874316,81.38354536657559,75.17553221766849,80.22751593806922,81.64223303734062,86.85354764344262,78.2479579348816,77.40320469034609,81.0375256147541,87.11747922358835,79.20922984972678,80.12382599043715,74.88123292349727,77.58852743624772,81.40975068306011,83.44855703551913,77.82956938752277,75.77185792349727,81.67228056693989,81.24496243169399,79.04195127504553,77.71337801684882,80.51492770947176,83.33173623748863,68.70166770928117,58.03913003298453,77.0209707688808,76.51433121019109,76.71844273463935,72.29270217242949,70.43958996815287,83.13970797315741,80.72865246815287,65.69962039353958,77.04987488626024,55.779426609417655,62.939511772065515,77.45205868971793,81.67805959963603,59.94175813239308,77.16178059599636,75.75255203594176,75.90760065969063,71.65996075978163,66.33406079390355,71.18789808917198
50,51,82.65638323643411,81.2031128875969,75.36394743217055,80.25425145348837,81.30316739341086,85.97898498062015,78.38702761627907,77.21575218023256,82.27013687015504,87.2271862887597,79.77056080426357,79.66688468992248,75.11065285852713,78.75491157945737,81.66924055232558,83.68106831395349,77.84903706395349,75.84168483527132,82.19179990310077,81.44935804263567,79.39153948643411,77.75176235465116,80.89432533914729,84.3509149883811,69.46637780790086,61.39953887490318,77.28759198295894,76.01642379938032,76.22869266122926,71.55856651820294,69.74783355925639,84.01367641363284,80.92246804802478,67.35555044539117,75.19830799767622,55.703972211463984,66.08173170023238,78.275900464756,80.5005627904725,61.587244626258716,78.411599535244,75.33673024786987,75.14536333268784,72.77895042602634,68.38542675251743,70.20858346243222
